ts_iso,ts_epoch,event,market_slug,event_url,market_url,price_prev,mid_before,mid,delta,abs_delta,z,abs_z,direction_strength,signal,volume,best_bid,best_ask,spread,percentile,severity,burst,trade_hint,regime,game_phase
2026-02-16T22:53:30Z,1771282410,Arkansas-Pine Bluff vs. Alabama A&M,aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/event/aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/market/aec-cbb-arpb-alaam-2026-02-16,0.38300,0.38250,0.38700,0.00450,0.00450,1.59,1.59,0.007175,SPIKE,1621,0.3800,0.3940,0.01400,100%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:30Z,1771282410,Arkansas-Pine Bluff vs. Alabama A&M,aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/event/aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/market/aec-cbb-arpb-alaam-2026-02-16,0.38250,0.38700,0.38250,-0.00450,0.00450,-1.44,1.44,-0.006498,DIP,1621,0.3800,0.3850,0.00500,100%,INFO,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:31Z,1771282411,Arkansas-Pine Bluff vs. Alabama A&M,aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/event/aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/market/aec-cbb-arpb-alaam-2026-02-16,0.38700,0.38250,0.38650,0.00400,0.00400,1.25,1.25,0.005004,SPIKE,1621,0.3800,0.3930,0.01300,99%,INFO,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:31Z,1771282411,Norfolk State vs. Maryland Eastern Shore,aec-cbb-norfst-mdes-2026-02-16,https://polymarket.us/event/aec-cbb-norfst-mdes-2026-02-16,https://polymarket.us/market/aec-cbb-norfst-mdes-2026-02-16,0.54450,0.54500,0.54150,-0.00350,0.00350,-1.44,1.44,-0.005023,DIP,2065,0.5310,0.5520,0.02100,97%,INFO,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:32Z,1771282412,Arkansas-Pine Bluff vs. Alabama A&M,aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/event/aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/market/aec-cbb-arpb-alaam-2026-02-16,0.38300,0.38250,0.38700,0.00450,0.00450,1.59,1.59,0.007143,SPIKE,1621,0.3800,0.3940,0.01400,100%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:32Z,1771282412,Norfolk State vs. Maryland Eastern Shore,aec-cbb-norfst-mdes-2026-02-16,https://polymarket.us/event/aec-cbb-norfst-mdes-2026-02-16,https://polymarket.us/market/aec-cbb-norfst-mdes-2026-02-16,0.54450,0.54400,0.54100,-0.00300,0.00300,-1.84,1.84,-0.005517,DIP,2065,0.5300,0.5520,0.02200,97%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:32Z,1771282412,Norfolk State vs. Maryland Eastern Shore,aec-cbb-norfst-mdes-2026-02-16,https://polymarket.us/event/aec-cbb-norfst-mdes-2026-02-16,https://polymarket.us/market/aec-cbb-norfst-mdes-2026-02-16,0.54400,0.54100,0.54450,0.00350,0.00350,0.93,0.93,0.003272,SPIKE,2065,0.5370,0.5520,0.01500,97%,INFO,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:33Z,1771282413,Norfolk State vs. Maryland Eastern Shore,aec-cbb-norfst-mdes-2026-02-16,https://polymarket.us/event/aec-cbb-norfst-mdes-2026-02-16,https://polymarket.us/market/aec-cbb-norfst-mdes-2026-02-16,0.54450,0.54500,0.54100,-0.00400,0.00400,-1.77,1.77,-0.007060,DIP,2065,0.5300,0.5520,0.02200,99%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:34Z,1771282414,Arkansas-Pine Bluff vs. Alabama A&M,aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/event/aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/market/aec-cbb-arpb-alaam-2026-02-16,0.38300,0.38250,0.38700,0.00450,0.00450,1.56,1.56,0.007020,SPIKE,1621,0.3800,0.3940,0.01400,100%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:34Z,1771282414,Abilene Christian vs. Tarleton State,aec-cbb-abchr-tarl-2026-02-16,https://polymarket.us/event/aec-cbb-abchr-tarl-2026-02-16,https://polymarket.us/market/aec-cbb-abchr-tarl-2026-02-16,0.46600,0.46550,0.46200,-0.00350,0.00350,-5.36,5.36,-0.018746,DIP,1278,0.4530,0.4710,0.01800,98%,ALERT,,FADE,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:34Z,1771282414,Northern Illinois vs. Buffalo,aec-cbb-nill-buf-2026-02-17,https://polymarket.us/event/aec-cbb-nill-buf-2026-02-17,https://polymarket.us/market/aec-cbb-nill-buf-2026-02-17,0.18100,0.18050,0.17250,-0.00800,0.00800,-5.33,5.33,-0.042651,DIP,3,0.1480,0.1970,0.04900,100%,ALERT,,FADE,MEAN_REVERT,PRE_GAME
2026-02-16T22:53:34Z,1771282414,Coppin State vs. South Carolina State,aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/event/aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/market/aec-cbb-coppst-scarst-2026-02-16,0.19350,0.19450,0.20050,0.00600,0.00600,1.22,1.22,0.007304,SPIKE,84990,0.1780,0.2230,0.04500,100%,INFO,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:35Z,1771282415,Abilene Christian vs. Tarleton State,aec-cbb-abchr-tarl-2026-02-16,https://polymarket.us/event/aec-cbb-abchr-tarl-2026-02-16,https://polymarket.us/market/aec-cbb-abchr-tarl-2026-02-16,0.46550,0.46600,0.46300,-0.00300,0.00300,-2.28,2.28,-0.006835,DIP,1278,0.4520,0.4740,0.02200,97%,WATCH,,FADE,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:35Z,1771282415,Norfolk State vs. Maryland Eastern Shore,aec-cbb-norfst-mdes-2026-02-16,https://polymarket.us/event/aec-cbb-norfst-mdes-2026-02-16,https://polymarket.us/market/aec-cbb-norfst-mdes-2026-02-16,0.54450,0.54500,0.54150,-0.00350,0.00350,-1.35,1.35,-0.004709,DIP,2065,0.5310,0.5520,0.02100,97%,INFO,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:36Z,1771282416,Arkansas-Pine Bluff vs. Alabama A&M,aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/event/aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/market/aec-cbb-arpb-alaam-2026-02-16,0.38300,0.38250,0.38700,0.00450,0.00450,1.55,1.55,0.006965,SPIKE,1621,0.3800,0.3940,0.01400,100%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:36Z,1771282416,Norfolk State vs. Maryland Eastern Shore,aec-cbb-norfst-mdes-2026-02-16,https://polymarket.us/event/aec-cbb-norfst-mdes-2026-02-16,https://polymarket.us/market/aec-cbb-norfst-mdes-2026-02-16,0.54400,0.54450,0.54100,-0.00350,0.00350,-1.68,1.68,-0.005879,DIP,2065,0.5300,0.5520,0.02200,97%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:37Z,1771282417,Michigan vs. Purdue,aec-cbb-mich-pur-2026-02-17,https://polymarket.us/event/aec-cbb-mich-pur-2026-02-17,https://polymarket.us/market/aec-cbb-mich-pur-2026-02-17,0.57200,0.57200,0.56700,-0.00500,0.00500,-5.63,5.63,-0.028175,DIP,709,0.5550,0.5790,0.02400,100%,ALERT,,FADE,MEAN_REVERT,PRE_GAME
2026-02-16T22:53:37Z,1771282417,Miami (OH) vs. Massachusetts,aec-cbb-miaoh-umass-2026-02-17,https://polymarket.us/event/aec-cbb-miaoh-umass-2026-02-17,https://polymarket.us/market/aec-cbb-miaoh-umass-2026-02-17,0.62600,0.62150,0.61300,-0.00850,0.00850,-2.83,2.83,-0.024059,DIP,490,0.5920,0.6340,0.04200,100%,WATCH,,FADE,MEAN_REVERT,PRE_GAME
2026-02-16T22:53:37Z,1771282417,Arkansas-Pine Bluff vs. Alabama A&M,aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/event/aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/market/aec-cbb-arpb-alaam-2026-02-16,0.38350,0.38300,0.38700,0.00400,0.00400,1.51,1.51,0.006051,SPIKE,1621,0.3800,0.3940,0.01400,99%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:37Z,1771282417,Miami (OH) vs. Massachusetts,aec-cbb-miaoh-umass-2026-02-17,https://polymarket.us/event/aec-cbb-miaoh-umass-2026-02-17,https://polymarket.us/market/aec-cbb-miaoh-umass-2026-02-17,0.61300,0.62200,0.61350,-0.00850,0.00850,-2.42,2.42,-0.020542,DIP,747,0.5930,0.6340,0.04100,100%,WATCH,,FADE,MEAN_REVERT,PRE_GAME
2026-02-16T22:53:38Z,1771282418,Norfolk State vs. Maryland Eastern Shore,aec-cbb-norfst-mdes-2026-02-16,https://polymarket.us/event/aec-cbb-norfst-mdes-2026-02-16,https://polymarket.us/market/aec-cbb-norfst-mdes-2026-02-16,0.54450,0.54500,0.54100,-0.00400,0.00400,-1.64,1.64,-0.006579,DIP,2065,0.5300,0.5520,0.02200,99%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:38Z,1771282418,Abilene Christian vs. Tarleton State,aec-cbb-abchr-tarl-2026-02-16,https://polymarket.us/event/aec-cbb-abchr-tarl-2026-02-16,https://polymarket.us/market/aec-cbb-abchr-tarl-2026-02-16,0.46450,0.46600,0.46300,-0.00300,0.00300,-1.51,1.51,-0.004538,DIP,1278,0.4520,0.4740,0.02200,97%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:38Z,1771282418,Arkansas-Pine Bluff vs. Alabama A&M,aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/event/aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/market/aec-cbb-arpb-alaam-2026-02-16,0.38300,0.38250,0.38650,0.00400,0.00400,1.17,1.17,0.004679,SPIKE,1621,0.3800,0.3930,0.01300,99%,INFO,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:38Z,1771282418,Arkansas-Pine Bluff vs. Alabama A&M,aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/event/aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/market/aec-cbb-arpb-alaam-2026-02-16,0.38250,0.38650,0.38250,-0.00400,0.00400,-1.52,1.52,-0.006078,DIP,1621,0.3800,0.3850,0.00500,99%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:39Z,1771282419,Arkansas-Pine Bluff vs. Alabama A&M,aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/event/aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/market/aec-cbb-arpb-alaam-2026-02-16,0.38650,0.38250,0.38700,0.00450,0.00450,1.51,1.51,0.006777,SPIKE,1621,0.3800,0.3940,0.01400,100%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:39Z,1771282419,Coppin State vs. South Carolina State,aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/event/aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/market/aec-cbb-coppst-scarst-2026-02-16,0.19550,0.19450,0.20100,0.00650,0.00650,1.41,1.41,0.009193,SPIKE,84990,0.1780,0.2240,0.04600,100%,INFO,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:39Z,1771282419,Norfolk State vs. Maryland Eastern Shore,aec-cbb-norfst-mdes-2026-02-16,https://polymarket.us/event/aec-cbb-norfst-mdes-2026-02-16,https://polymarket.us/market/aec-cbb-norfst-mdes-2026-02-16,0.54450,0.54500,0.54100,-0.00400,0.00400,-1.57,1.57,-0.006261,DIP,2065,0.5300,0.5520,0.02200,99%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:41Z,1771282421,Arkansas-Pine Bluff vs. Alabama A&M,aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/event/aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/market/aec-cbb-arpb-alaam-2026-02-16,0.38300,0.38250,0.38700,0.00450,0.00450,1.45,1.45,0.006519,SPIKE,1621,0.3800,0.3940,0.01400,99%,INFO,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:41Z,1771282421,Norfolk State vs. Maryland Eastern Shore,aec-cbb-norfst-mdes-2026-02-16,https://polymarket.us/event/aec-cbb-norfst-mdes-2026-02-16,https://polymarket.us/market/aec-cbb-norfst-mdes-2026-02-16,0.54400,0.54450,0.54100,-0.00350,0.00350,-1.66,1.66,-0.005794,DIP,2065,0.5300,0.5520,0.02200,97%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:42Z,1771282422,Boston College vs. Florida State,aec-cbb-boscol-flst-2026-02-17,https://polymarket.us/event/aec-cbb-boscol-flst-2026-02-17,https://polymarket.us/market/aec-cbb-boscol-flst-2026-02-17,0.15000,0.15000,0.15850,0.00850,0.00850,3.20,3.20,0.027229,SPIKE,1130,0.1200,0.1970,0.07700,100%,ALERT,,FADE,MEAN_REVERT,PRE_GAME
2026-02-16T22:53:42Z,1771282422,Arkansas-Pine Bluff vs. Alabama A&M,aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/event/aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/market/aec-cbb-arpb-alaam-2026-02-16,0.38350,0.38300,0.38700,0.00400,0.00400,1.46,1.46,0.005844,SPIKE,1621,0.3800,0.3940,0.01400,99%,INFO,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:42Z,1771282422,Villanova vs. Xavier,aec-cbb-vill-xav-2026-02-17,https://polymarket.us/event/aec-cbb-vill-xav-2026-02-17,https://polymarket.us/market/aec-cbb-vill-xav-2026-02-17,0.68500,0.68600,0.68100,-0.00500,0.00500,-5.82,5.82,-0.029082,DIP,119,0.6610,0.7010,0.04000,99%,ALERT,,FADE,MEAN_REVERT,PRE_GAME
2026-02-16T22:53:43Z,1771282423,Norfolk State vs. Maryland Eastern Shore,aec-cbb-norfst-mdes-2026-02-16,https://polymarket.us/event/aec-cbb-norfst-mdes-2026-02-16,https://polymarket.us/market/aec-cbb-norfst-mdes-2026-02-16,0.54450,0.54500,0.54100,-0.00400,0.00400,-1.62,1.62,-0.006467,DIP,2065,0.5300,0.5520,0.02200,99%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:43Z,1771282423,Abilene Christian vs. Tarleton State,aec-cbb-abchr-tarl-2026-02-16,https://polymarket.us/event/aec-cbb-abchr-tarl-2026-02-16,https://polymarket.us/market/aec-cbb-abchr-tarl-2026-02-16,0.46400,0.46450,0.46100,-0.00350,0.00350,-3.27,3.27,-0.011444,DIP,1278,0.4510,0.4710,0.02000,97%,ALERT,,FADE,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:43Z,1771282423,Arkansas-Pine Bluff vs. Alabama A&M,aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/event/aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/market/aec-cbb-arpb-alaam-2026-02-16,0.38350,0.38300,0.38700,0.00400,0.00400,1.46,1.46,0.005844,SPIKE,1621,0.3800,0.3940,0.01400,99%,INFO,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:43Z,1771282423,Colgate vs. Boston,aec-cbb-colg-bostu-2026-02-16,https://polymarket.us/event/aec-cbb-colg-bostu-2026-02-16,https://polymarket.us/market/aec-cbb-colg-bostu-2026-02-16,0.55300,0.55300,0.55000,-0.00300,0.00300,-1.39,1.39,-0.004159,DIP,14184,0.5410,0.5590,0.01800,96%,INFO,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:44Z,1771282424,Abilene Christian vs. Tarleton State,aec-cbb-abchr-tarl-2026-02-16,https://polymarket.us/event/aec-cbb-abchr-tarl-2026-02-16,https://polymarket.us/market/aec-cbb-abchr-tarl-2026-02-16,0.46300,0.46350,0.46000,-0.00350,0.00350,-3.21,3.21,-0.011251,DIP,1278,0.4520,0.4680,0.01600,97%,ALERT,,FADE,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:44Z,1771282424,Norfolk State vs. Maryland Eastern Shore,aec-cbb-norfst-mdes-2026-02-16,https://polymarket.us/event/aec-cbb-norfst-mdes-2026-02-16,https://polymarket.us/market/aec-cbb-norfst-mdes-2026-02-16,0.54450,0.54500,0.54100,-0.00400,0.00400,-1.58,1.58,-0.006325,DIP,2065,0.5300,0.5520,0.02200,99%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:45Z,1771282425,Arkansas-Pine Bluff vs. Alabama A&M,aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/event/aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/market/aec-cbb-arpb-alaam-2026-02-16,0.38300,0.38250,0.38700,0.00450,0.00450,1.46,1.46,0.006574,SPIKE,1621,0.3800,0.3940,0.01400,99%,INFO,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:45Z,1771282425,Abilene Christian vs. Tarleton State,aec-cbb-abchr-tarl-2026-02-16,https://polymarket.us/event/aec-cbb-abchr-tarl-2026-02-16,https://polymarket.us/market/aec-cbb-abchr-tarl-2026-02-16,0.46450,0.46500,0.46200,-0.00300,0.00300,-1.13,1.13,-0.003402,DIP,1278,0.4520,0.4720,0.02000,96%,INFO,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:45Z,1771282425,Norfolk State vs. Maryland Eastern Shore,aec-cbb-norfst-mdes-2026-02-16,https://polymarket.us/event/aec-cbb-norfst-mdes-2026-02-16,https://polymarket.us/market/aec-cbb-norfst-mdes-2026-02-16,0.54450,0.54500,0.54100,-0.00400,0.00400,-1.58,1.58,-0.006325,DIP,2065,0.5300,0.5520,0.02200,98%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:46Z,1771282426,Arkansas-Pine Bluff vs. Alabama A&M,aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/event/aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/market/aec-cbb-arpb-alaam-2026-02-16,0.38350,0.38300,0.38700,0.00400,0.00400,1.47,1.47,0.005893,SPIKE,1621,0.3800,0.3940,0.01400,98%,INFO,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:46Z,1771282426,Coppin State vs. South Carolina State,aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/event/aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/market/aec-cbb-coppst-scarst-2026-02-16,0.20150,0.20100,0.19750,-0.00350,0.00350,-2.28,2.28,-0.007964,DIP,85661,0.1880,0.2070,0.01900,97%,WATCH,,FADE,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:47Z,1771282427,Norfolk State vs. Maryland Eastern Shore,aec-cbb-norfst-mdes-2026-02-16,https://polymarket.us/event/aec-cbb-norfst-mdes-2026-02-16,https://polymarket.us/market/aec-cbb-norfst-mdes-2026-02-16,0.54450,0.54500,0.54100,-0.00400,0.00400,-1.54,1.54,-0.006148,DIP,2065,0.5300,0.5520,0.02200,98%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:48Z,1771282428,Arkansas-Pine Bluff vs. Alabama A&M,aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/event/aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/market/aec-cbb-arpb-alaam-2026-02-16,0.38300,0.38250,0.38700,0.00450,0.00450,1.52,1.52,0.006820,SPIKE,1621,0.3800,0.3940,0.01400,99%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:48Z,1771282428,Norfolk State vs. Maryland Eastern Shore,aec-cbb-norfst-mdes-2026-02-16,https://polymarket.us/event/aec-cbb-norfst-mdes-2026-02-16,https://polymarket.us/market/aec-cbb-norfst-mdes-2026-02-16,0.54400,0.54450,0.54100,-0.00350,0.00350,-1.54,1.54,-0.005379,DIP,2065,0.5300,0.5520,0.02200,97%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:49Z,1771282429,Arkansas-Pine Bluff vs. Alabama A&M,aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/event/aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/market/aec-cbb-arpb-alaam-2026-02-16,0.38350,0.38300,0.38700,0.00400,0.00400,1.53,1.53,0.006120,SPIKE,1621,0.3800,0.3940,0.01400,99%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:49Z,1771282429,Norfolk State vs. Maryland Eastern Shore,aec-cbb-norfst-mdes-2026-02-16,https://polymarket.us/event/aec-cbb-norfst-mdes-2026-02-16,https://polymarket.us/market/aec-cbb-norfst-mdes-2026-02-16,0.54450,0.54500,0.54150,-0.00350,0.00350,-1.17,1.17,-0.004091,DIP,2065,0.5310,0.5520,0.02100,97%,INFO,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:50Z,1771282430,Norfolk State vs. Maryland Eastern Shore,aec-cbb-norfst-mdes-2026-02-16,https://polymarket.us/event/aec-cbb-norfst-mdes-2026-02-16,https://polymarket.us/market/aec-cbb-norfst-mdes-2026-02-16,0.54400,0.54450,0.54100,-0.00350,0.00350,-1.54,1.54,-0.005379,DIP,2065,0.5300,0.5520,0.02200,97%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:51Z,1771282431,Arkansas-Pine Bluff vs. Alabama A&M,aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/event/aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/market/aec-cbb-arpb-alaam-2026-02-16,0.38300,0.38250,0.38700,0.00450,0.00450,1.52,1.52,0.006820,SPIKE,1621,0.3800,0.3940,0.01400,99%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:51Z,1771282431,Coppin State vs. South Carolina State,aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/event/aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/market/aec-cbb-coppst-scarst-2026-02-16,0.19600,0.19650,0.20150,0.00500,0.00500,0.92,0.92,0.004601,SPIKE,85710,0.1890,0.2140,0.02500,99%,INFO,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:51Z,1771282431,Coppin State vs. South Carolina State,aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/event/aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/market/aec-cbb-coppst-scarst-2026-02-16,0.19650,0.20150,0.19500,-0.00650,0.00650,-1.57,1.57,-0.010229,DIP,85710,0.1890,0.2010,0.01200,100%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:52Z,1771282432,Colgate vs. Boston,aec-cbb-colg-bostu-2026-02-16,https://polymarket.us/event/aec-cbb-colg-bostu-2026-02-16,https://polymarket.us/market/aec-cbb-colg-bostu-2026-02-16,0.55300,0.55300,0.55000,-0.00300,0.00300,-1.62,1.62,-0.004867,DIP,14184,0.5410,0.5590,0.01800,96%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:52Z,1771282432,Norfolk State vs. Maryland Eastern Shore,aec-cbb-norfst-mdes-2026-02-16,https://polymarket.us/event/aec-cbb-norfst-mdes-2026-02-16,https://polymarket.us/market/aec-cbb-norfst-mdes-2026-02-16,0.54450,0.54500,0.54100,-0.00400,0.00400,-1.60,1.60,-0.006383,DIP,2065,0.5300,0.5520,0.02200,98%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:52Z,1771282432,Arkansas-Pine Bluff vs. Alabama A&M,aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/event/aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/market/aec-cbb-arpb-alaam-2026-02-16,0.38350,0.38300,0.38700,0.00400,0.00400,1.52,1.52,0.006062,SPIKE,1621,0.3800,0.3940,0.01400,98%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:52Z,1771282432,Coppin State vs. South Carolina State,aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/event/aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/market/aec-cbb-coppst-scarst-2026-02-16,0.19500,0.19900,0.19500,-0.00400,0.00400,-1.48,1.48,-0.005930,DIP,85710,0.1890,0.2010,0.01200,98%,INFO,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:53Z,1771282433,Norfolk State vs. Maryland Eastern Shore,aec-cbb-norfst-mdes-2026-02-16,https://polymarket.us/event/aec-cbb-norfst-mdes-2026-02-16,https://polymarket.us/market/aec-cbb-norfst-mdes-2026-02-16,0.54450,0.54500,0.54100,-0.00400,0.00400,-1.60,1.60,-0.006383,DIP,2065,0.5300,0.5520,0.02200,99%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:53Z,1771282433,Arkansas-Pine Bluff vs. Alabama A&M,aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/event/aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/market/aec-cbb-arpb-alaam-2026-02-16,0.38350,0.38300,0.38700,0.00400,0.00400,1.53,1.53,0.006120,SPIKE,1621,0.3800,0.3940,0.01400,99%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:54Z,1771282434,Norfolk State vs. Maryland Eastern Shore,aec-cbb-norfst-mdes-2026-02-16,https://polymarket.us/event/aec-cbb-norfst-mdes-2026-02-16,https://polymarket.us/market/aec-cbb-norfst-mdes-2026-02-16,0.54450,0.54500,0.54100,-0.00400,0.00400,-1.62,1.62,-0.006467,DIP,2065,0.5300,0.5520,0.02200,99%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:55Z,1771282435,Arkansas-Pine Bluff vs. Alabama A&M,aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/event/aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/market/aec-cbb-arpb-alaam-2026-02-16,0.38350,0.38300,0.38700,0.00400,0.00400,1.42,1.42,0.005693,SPIKE,1621,0.3800,0.3940,0.01400,99%,INFO,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:56Z,1771282436,Norfolk State vs. Maryland Eastern Shore,aec-cbb-norfst-mdes-2026-02-16,https://polymarket.us/event/aec-cbb-norfst-mdes-2026-02-16,https://polymarket.us/market/aec-cbb-norfst-mdes-2026-02-16,0.54400,0.54450,0.54100,-0.00350,0.00350,-1.62,1.62,-0.005659,DIP,2065,0.5300,0.5520,0.02200,97%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:56Z,1771282436,Arkansas-Pine Bluff vs. Alabama A&M,aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/event/aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/market/aec-cbb-arpb-alaam-2026-02-16,0.38300,0.38250,0.38700,0.00450,0.00450,1.42,1.42,0.006405,SPIKE,1621,0.3800,0.3940,0.01400,99%,INFO,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:53:56Z,1771282436,Arkansas-Pine Bluff vs. Alabama A&M,aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/event/aec-cbb-arpb-alaam-2026-02-16,https://polymarket.us/market/aec-cbb-arpb-alaam-2026-02-16,0.38250,0.38700,0.38250,-0.00450,0.00450,-1.71,1.71,-0.007713,DIP,1621,0.3800,0.3850,0.00500,99%,WATCH,,,MEAN_REVERT,UNKNOWN
